2025-10-22T23:56:59Z,GBPUSD,SELL,1.33333,1.32133,1.34151,0.0061,-6
2025-10-23T01:36:13Z,GBPUSD,SELL,1.33333,1.32133,1.34151,0.0061,-6
2025-10-23T01:36:23Z,GBPUSD,SELL,1.33333,1.32133,1.34151,0.0061,-6
2025-10-23T05:24:22Z,GBPUSD,SELL,1.33333,1.32133,1.34151,0.0061,-6
2025-10-23T12:20:51Z,GBPUSD,SELL,1.33333,1.32133,1.34151,0.0061,-6
2025-10-23T12:49:11Z,EURUSD,SELL,1.15911,1.14900,1.16669,0.0061,-6
2025-10-23T12:49:12Z,GBPUSD,SELL,1.33356,1.32126,1.34278,0.00615,-6
2025-10-23T19:22:22Z,GBPUSD,SELL,1.33333,1.32133,1.34151,0.0061,-6
2025-10-23T19:22:42Z,GBPUSD,SELL,1.33333,1.32133,1.34151,0.0061,-6
