datetime,open,high,low,close
2025-01-07 05:00:00,1.25190,1.25200,1.25060,1.25080
2025-01-07 06:00:00,1.25080,1.25150,1.25030,1.25130
2025-01-07 07:00:00,1.25120,1.25220,1.25110,1.25190
2025-01-07 08:00:00,1.25190,1.25240,1.25170,1.25190
2025-01-07 09:00:00,1.25210,1.25210,1.25140,1.25190
2025-01-07 10:00:00,1.25200,1.25200,1.25100,1.25100
2025-01-07 11:00:00,1.25100,1.25140,1.25040,1.25130
2025-01-07 12:00:00,1.25130,1.25230,1.25060,1.25190
2025-01-07 13:00:00,1.25190,1.25250,1.25170,1.25210
2025-01-07 14:00:00,1.25190,1.25330,1.25170,1.25330
2025-01-07 15:00:00,1.25340,1.25360,1.25290,1.25310
2025-01-07 16:00:00,1.25310,1.25420,1.25300,1.25380
2025-01-07 17:00:00,1.25380,1.25460,1.25360,1.25380
2025-01-07 18:00:00,1.25380,1.25630,1.25380,1.25520
2025-01-07 19:00:00,1.25520,1.25610,1.25320,1.25610
2025-01-07 20:00:00,1.25620,1.25760,1.25600,1.25640
2025-01-07 21:00:00,1.25630,1.25690,1.25550,1.25590
2025-01-07 22:00:00,1.25590,1.25590,1.25340,1.25400
2025-01-07 23:00:00,1.25400,1.25440,1.25250,1.25260
2025-01-08 00:00:00,1.25270,1.25480,1.25250,1.25420
2025-01-08 01:00:00,1.25440,1.25440,1.25270,1.25290
2025-01-08 02:00:00,1.25190,1.25210,1.24800,1.24970
2025-01-08 03:00:00,1.24980,1.25040,1.24830,1.24960
2025-01-08 04:00:00,1.24960,1.25070,1.24890,1.25010
2025-01-08 05:00:00,1.25,1.25040,1.24850,1.24890
2025-01-08 06:00:00,1.24880,1.24960,1.24860,1.24910
2025-01-08 07:00:00,1.24900,1.24900,1.24790,1.24810
2025-01-08 08:00:00,1.24790,1.24810,1.24770,1.24770
2025-01-08 09:00:00,1.24770,1.24770,1.24760,1.24770
2025-01-08 10:00:00,1.24760,1.24780,1.24730,1.24760
2025-01-08 11:00:00,1.24770,1.24830,1.24750,1.24780
2025-01-08 12:00:00,1.24790,1.24850,1.24760,1.24840
2025-01-08 13:00:00,1.24850,1.24890,1.24840,1.24860
2025-01-08 14:00:00,1.24850,1.24870,1.24790,1.24790
2025-01-08 15:00:00,1.24790,1.24850,1.24780,1.24830
2025-01-08 16:00:00,1.24830,1.24900,1.24790,1.24890
2025-01-08 17:00:00,1.24890,1.24940,1.24850,1.24910
2025-01-08 18:00:00,1.24890,1.24900,1.24640,1.24680
2025-01-08 19:00:00,1.24680,1.24710,1.24410,1.24410
2025-01-08 20:00:00,1.24410,1.24540,1.24410,1.24510
2025-01-08 21:00:00,1.24500,1.24520,1.24410,1.24470
2025-01-08 22:00:00,1.24470,1.24470,1.23250,1.23730
2025-01-08 23:00:00,1.23740,1.23740,1.23210,1.23360
2025-01-09 00:00:00,1.23360,1.23590,1.23230,1.23570
2025-01-09 01:00:00,1.23580,1.23670,1.23250,1.23270
2025-01-09 02:00:00,1.23270,1.23530,1.23270,1.23440
2025-01-09 03:00:00,1.23430,1.23690,1.23340,1.23660
2025-01-09 04:00:00,1.23660,1.23690,1.23380,1.23460
2025-01-09 05:00:00,1.23460,1.23670,1.23460,1.23570
2025-01-09 06:00:00,1.23570,1.23780,1.23550,1.23570
2025-01-09 07:00:00,1.23570,1.23650,1.23510,1.23630
2025-01-09 08:00:00,1.23630,1.23670,1.23610,1.23620
2025-01-09 09:00:00,1.23630,1.23670,1.23610,1.23640
2025-01-09 10:00:00,1.23630,1.23630,1.23590,1.23590
2025-01-09 11:00:00,1.23590,1.23610,1.23480,1.23560
2025-01-09 12:00:00,1.23570,1.23630,1.23550,1.23590
2025-01-09 13:00:00,1.23590,1.23650,1.23580,1.23600
2025-01-09 14:00:00,1.23600,1.23630,1.23440,1.23450
2025-01-09 15:00:00,1.23440,1.23450,1.23320,1.23340
2025-01-09 16:00:00,1.23340,1.23410,1.23290,1.23320
2025-01-09 17:00:00,1.23320,1.23320,1.22920,1.22950
2025-01-09 18:00:00,1.22940,1.23090,1.22520,1.22590
2025-01-09 19:00:00,1.22600,1.22950,1.22390,1.22880
2025-01-09 20:00:00,1.22890,1.23040,1.22770,1.22830
2025-01-09 21:00:00,1.22810,1.22920,1.22520,1.22850
2025-01-09 22:00:00,1.22850,1.23010,1.22730,1.22890
2025-01-09 23:00:00,1.22900,1.22950,1.22710,1.22940
2025-01-10 00:00:00,1.22930,1.23230,1.22880,1.23010
2025-01-10 01:00:00,1.23000,1.23150,1.22950,1.23140
2025-01-10 02:00:00,1.23150,1.23170,1.22950,1.23030
2025-01-10 03:00:00,1.23040,1.23040,1.22870,1.23020
2025-01-10 04:00:00,1.23010,1.23130,1.22980,1.23020
2025-01-10 05:00:00,1.23010,1.23100,1.22970,1.23060
2025-01-10 06:00:00,1.23080,1.23140,1.23030,1.23090
2025-01-10 07:00:00,1.23090,1.23160,1.23080,1.23110
2025-01-10 08:00:00,1.23100,1.23110,1.23060,1.23070
2025-01-10 09:00:00,1.23080,1.23110,1.23060,1.23110
2025-01-10 10:00:00,1.23110,1.23110,1.22980,1.22980
2025-01-10 11:00:00,1.23000,1.23040,1.22940,1.22980
2025-01-10 12:00:00,1.22970,1.23090,1.22950,1.23040
2025-01-10 13:00:00,1.23040,1.23080,1.23000,1.23060
2025-01-10 14:00:00,1.23050,1.23060,1.23000,1.23010
2025-01-10 15:00:00,1.23000,1.23040,1.22920,1.22940
2025-01-10 16:00:00,1.22940,1.22970,1.22750,1.22760
2025-01-10 17:00:00,1.22760,1.22820,1.22670,1.22690
2025-01-10 18:00:00,1.22690,1.22940,1.22690,1.22910
2025-01-10 19:00:00,1.22910,1.23040,1.22840,1.22880
2025-01-10 20:00:00,1.22890,1.23090,1.22850,1.23020
2025-01-10 21:00:00,1.23030,1.23040,1.22900,1.22950
2025-01-10 22:00:00,1.22950,1.23070,1.22870,1.23030
2025-01-10 23:00:00,1.23040,1.23200,1.23000,1.23160
2025-01-11 00:00:00,1.23170,1.23220,1.21930,1.22310
2025-01-11 01:00:00,1.22290,1.22550,1.22200,1.22430
2025-01-11 02:00:00,1.22370,1.22620,1.22240,1.22300
2025-01-11 03:00:00,1.22300,1.22310,1.21950,1.22120
2025-01-11 04:00:00,1.22130,1.22310,1.22050,1.22220
2025-01-11 05:00:00,1.22220,1.22240,1.22060,1.22140
2025-01-11 06:00:00,1.22130,1.22160,1.22030,1.22100
2025-01-11 07:00:00,1.22110,1.22110,1.22020,1.22080
2025-01-11 08:00:00,1.22090,1.22150,1.22060,1.22080
2025-01-13 09:00:00,1.22080,1.22100,1.22000,1.22080
2025-01-13 10:00:00,1.22070,1.22100,1.22010,1.22050
2025-01-13 11:00:00,1.22030,1.22070,1.21930,1.22010
2025-01-13 12:00:00,1.22020,1.22080,1.21890,1.21910
2025-01-13 13:00:00,1.21920,1.21930,1.21800,1.21810
2025-01-13 14:00:00,1.21800,1.21820,1.21380,1.21430
2025-01-13 15:00:00,1.21440,1.21570,1.21260,1.21390
2025-01-13 16:00:00,1.21390,1.21510,1.21300,1.21460
2025-01-13 17:00:00,1.21480,1.21610,1.21420,1.21440
2025-01-13 18:00:00,1.21440,1.21550,1.21230,1.21380
2025-01-13 19:00:00,1.21380,1.21720,1.21360,1.21360
2025-01-13 20:00:00,1.21360,1.21460,1.21020,1.21080
2025-01-13 21:00:00,1.21070,1.21340,1.21070,1.21320
2025-01-13 22:00:00,1.21320,1.21360,1.21090,1.21100
2025-01-13 23:00:00,1.21090,1.21330,1.21000,1.21230
2025-01-14 00:00:00,1.21230,1.21530,1.21120,1.21420
2025-01-14 01:00:00,1.21420,1.21530,1.21320,1.21500
2025-01-14 02:00:00,1.21510,1.21600,1.21380,1.21510
2025-01-14 03:00:00,1.21520,1.21700,1.21420,1.21550
2025-01-14 04:00:00,1.21560,1.21740,1.21560,1.21740
2025-01-14 05:00:00,1.21740,1.21840,1.21630,1.21800
2025-01-14 06:00:00,1.21790,1.21800,1.21640,1.21670
2025-01-14 07:00:00,1.21670,1.21790,1.21660,1.21760
2025-01-14 08:00:00,1.21760,1.22050,1.21760,1.22030
2025-01-14 09:00:00,1.22000,1.22480,1.21970,1.22360
2025-01-14 10:00:00,1.22370,1.22500,1.22180,1.22310
2025-01-14 11:00:00,1.22310,1.22320,1.22070,1.22120
2025-01-14 12:00:00,1.22100,1.22140,1.22050,1.22110
2025-01-14 13:00:00,1.22100,1.22120,1.21920,1.22020
2025-01-14 14:00:00,1.22010,1.22180,1.22000,1.22090
2025-01-14 15:00:00,1.22080,1.22160,1.22010,1.22100
2025-01-14 16:00:00,1.22090,1.22120,1.21970,1.22030
2025-01-14 17:00:00,1.22040,1.22140,1.22030,1.22140
2025-01-14 18:00:00,1.22140,1.22290,1.22050,1.22110
2025-01-14 19:00:00,1.22090,1.22470,1.22080,1.22130
2025-01-14 20:00:00,1.22120,1.22120,1.21760,1.21790
2025-01-14 21:00:00,1.21780,1.21900,1.21740,1.21880
2025-01-14 22:00:00,1.21860,1.21930,1.21710,1.21770
2025-01-14 23:00:00,1.21760,1.21790,1.21550,1.21630
2025-01-15 00:00:00,1.21630,1.21820,1.21400,1.21540
2025-01-15 01:00:00,1.21540,1.21780,1.21410,1.21570
2025-01-15 02:00:00,1.21570,1.22030,1.21570,1.22010
2025-01-15 03:00:00,1.21990,1.22130,1.21770,1.21860
2025-01-15 04:00:00,1.21830,1.21860,1.21690,1.21860
2025-01-15 05:00:00,1.21840,1.22090,1.21840,1.22070
2025-01-15 06:00:00,1.22070,1.22110,1.21960,1.21990
2025-01-15 07:00:00,1.22000,1.22090,1.21950,1.22050
2025-01-15 08:00:00,1.22050,1.22170,1.22050,1.22170
2025-01-15 09:00:00,1.22140,1.22160,1.22110,1.22140
2025-01-15 10:00:00,1.22160,1.22160,1.22050,1.22110
2025-01-15 11:00:00,1.22110,1.22110,1.22000,1.22030
2025-01-15 12:00:00,1.22030,1.22100,1.21990,1.22000
2025-01-15 13:00:00,1.22010,1.22010,1.21930,1.21960
2025-01-15 14:00:00,1.21960,1.22050,1.21950,1.22030
2025-01-15 15:00:00,1.22030,1.22050,1.21990,1.22040
2025-01-15 16:00:00,1.22030,1.22080,1.21990,1.22000
2025-01-15 17:00:00,1.21990,1.22050,1.21940,1.21970
2025-01-15 18:00:00,1.21990,1.22410,1.21610,1.22340
2025-01-15 19:00:00,1.22350,1.22400,1.22030,1.22070
2025-01-15 20:00:00,1.22060,1.22260,1.22010,1.22180
2025-01-15 21:00:00,1.22190,1.22310,1.22160,1.22280
2025-01-15 22:00:00,1.22280,1.22310,1.22200,1.22250
2025-01-15 23:00:00,1.22240,1.22250,1.22010,1.22140
2025-01-16 00:00:00,1.22140,1.23060,1.22120,1.22980
2025-01-16 01:00:00,1.22990,1.23060,1.22630,1.22680
2025-01-16 02:00:00,1.22660,1.22760,1.22450,1.22580
2025-01-16 03:00:00,1.22580,1.22600,1.21940,1.22120
2025-01-16 04:00:00,1.22120,1.22280,1.22100,1.22150
2025-01-16 05:00:00,1.22160,1.22300,1.22130,1.22290
2025-01-16 06:00:00,1.22300,1.22320,1.22240,1.22310
2025-01-16 07:00:00,1.22310,1.22450,1.22290,1.22430
2025-01-16 08:00:00,1.22430,1.22450,1.22350,1.22410
2025-01-16 09:00:00,1.22410,1.22450,1.22370,1.22390
2025-01-16 10:00:00,1.22410,1.22430,1.22340,1.22430
2025-01-16 11:00:00,1.22430,1.22480,1.22320,1.22460
2025-01-16 12:00:00,1.22450,1.22460,1.22270,1.22290
2025-01-16 13:00:00,1.22300,1.22330,1.22200,1.22230
2025-01-16 14:00:00,1.22240,1.22270,1.22220,1.22260
2025-01-16 15:00:00,1.22260,1.22320,1.22160,1.22180
2025-01-16 16:00:00,1.22180,1.22190,1.22070,1.22100
2025-01-16 17:00:00,1.22100,1.22210,1.22100,1.22200
2025-01-16 18:00:00,1.22150,1.22260,1.22010,1.22190
2025-01-16 19:00:00,1.22200,1.22240,1.21960,1.22050
2025-01-16 20:00:00,1.22060,1.22130,1.21900,1.21980
2025-01-16 21:00:00,1.21970,1.22100,1.21930,1.22030
2025-01-16 22:00:00,1.22030,1.22130,1.22010,1.22100
2025-01-16 23:00:00,1.22100,1.22120,1.21910,1.21970
2025-01-17 00:00:00,1.21990,1.22000,1.21760,1.21970
2025-01-17 01:00:00,1.21970,1.22030,1.21760,1.21980
2025-01-17 02:00:00,1.21980,1.22390,1.21890,1.22350
2025-01-17 03:00:00,1.22340,1.22490,1.22180,1.22430
2025-01-17 04:00:00,1.22430,1.22600,1.22360,1.22370
2025-01-17 05:00:00,1.22370,1.22470,1.22280,1.22330
2025-01-17 06:00:00,1.22320,1.22410,1.22290,1.22360
2025-01-17 07:00:00,1.22350,1.22370,1.22290,1.22310
2025-01-17 08:00:00,1.22310,1.22410,1.22280,1.22410
2025-01-17 09:00:00,1.22410,1.22450,1.22360,1.22370
2025-01-17 10:00:00,1.22370,1.22380,1.22340,1.22350
2025-01-17 11:00:00,1.22350,1.22400,1.22310,1.22360
2025-01-17 12:00:00,1.22370,1.22370,1.22290,1.22330
2025-01-17 13:00:00,1.22340,1.22450,1.22320,1.22340
2025-01-17 14:00:00,1.22330,1.22380,1.22290,1.22340
2025-01-17 15:00:00,1.22330,1.22350,1.22190,1.22230
2025-01-17 16:00:00,1.22210,1.22230,1.22130,1.22180
2025-01-17 17:00:00,1.22170,1.22180,1.22060,1.22160
2025-01-17 18:00:00,1.22170,1.22170,1.21610,1.21750
2025-01-17 19:00:00,1.21750,1.21970,1.21750,1.21900
2025-01-17 20:00:00,1.21900,1.22010,1.21840,1.21960
2025-01-17 21:00:00,1.21970,1.22080,1.21960,1.21990
2025-01-17 22:00:00,1.21990,1.22170,1.21930,1.21970
2025-01-17 23:00:00,1.21960,1.21990,1.21820,1.21870
2025-01-18 00:00:00,1.21880,1.21950,1.21760,1.21820
2025-01-18 01:00:00,1.21820,1.21980,1.21610,1.21950
2025-01-18 02:00:00,1.21940,1.22280,1.21910,1.21980
2025-01-18 03:00:00,1.21970,1.21990,1.21760,1.21780
2025-01-18 04:00:00,1.21790,1.21820,1.21680,1.21740
2025-01-18 05:00:00,1.21730,1.21870,1.21660,1.21750
2025-01-18 06:00:00,1.21740,1.21800,1.21650,1.21680
2025-01-18 07:00:00,1.21680,1.21750,1.21650,1.21710
2025-01-18 08:00:00,1.21700,1.21710,1.21660,1.21680
2025-01-20 09:00:00,1.21780,1.21800,1.21720,1.21770
2025-01-20 10:00:00,1.21760,1.21760,1.21610,1.21750
2025-01-20 11:00:00,1.21760,1.21860,1.21750,1.21850
2025-01-20 12:00:00,1.21840,1.21950,1.21760,1.21930
2025-01-20 13:00:00,1.21930,1.21950,1.21860,1.21940
2025-01-20 14:00:00,1.21930,1.22050,1.21930,1.22050
2025-01-20 15:00:00,1.22050,1.22070,1.22010,1.22060
2025-01-20 16:00:00,1.22080,1.22160,1.22050,1.22100
2025-01-20 17:00:00,1.22110,1.22220,1.22030,1.22160
2025-01-20 18:00:00,1.22160,1.22190,1.22080,1.22160
2025-01-20 19:00:00,1.22160,1.22200,1.21890,1.21940
2025-01-20 20:00:00,1.21930,1.21970,1.21660,1.21780
2025-01-20 21:00:00,1.21780,1.21950,1.21780,1.21900
2025-01-20 22:00:00,1.21910,1.22080,1.21900,1.22060
2025-01-20 23:00:00,1.22070,1.22070,1.21880,1.21990
2025-01-21 00:00:00,1.21990,1.22990,1.21840,1.22980
2025-01-21 01:00:00,1.22980,1.23270,1.22750,1.23060
2025-01-21 02:00:00,1.23040,1.23170,1.22740,1.22930
2025-01-21 03:00:00,1.22920,1.23040,1.22870,1.22960
2025-01-21 04:00:00,1.22950,1.23040,1.22560,1.22820
2025-01-21 05:00:00,1.22810,1.23060,1.22790,1.23060
2025-01-21 06:00:00,1.23060,1.23390,1.23000,1.23360
2025-01-21 07:00:00,1.23360,1.23440,1.23240,1.23290
2025-01-21 08:00:00,1.23270,1.23310,1.23190,1.23270
2025-01-21 09:00:00,1.23280,1.23300,1.23210,1.23260
2025-01-21 10:00:00,1.23250,1.23380,1.23210,1.23320
2025-01-21 11:00:00,1.23320,1.23460,1.22490,1.22600
2025-01-21 12:00:00,1.22600,1.23050,1.22530,1.22760
2025-01-21 13:00:00,1.22750,1.22950,1.22740,1.22900
2025-01-21 14:00:00,1.22900,1.23120,1.22900,1.22950
2025-01-21 15:00:00,1.22960,1.23090,1.22920,1.22980
2025-01-21 16:00:00,1.22990,1.23020,1.22730,1.22770
2025-01-21 17:00:00,1.22760,1.22790,1.22600,1.22640
2025-01-21 18:00:00,1.22620,1.22870,1.22550,1.22680
2025-01-21 19:00:00,1.22670,1.22700,1.22470,1.22580
2025-01-21 20:00:00,1.22570,1.22600,1.22350,1.22490
2025-01-21 21:00:00,1.22490,1.22570,1.22430,1.22490
2025-01-21 22:00:00,1.22490,1.22510,1.22300,1.22360
2025-01-21 23:00:00,1.22370,1.22520,1.22330,1.22450
2025-01-22 00:00:00,1.22450,1.22810,1.22430,1.22780
2025-01-22 01:00:00,1.22800,1.22960,1.22710,1.22810
2025-01-22 02:00:00,1.22810,1.23130,1.22710,1.23000
2025-01-22 03:00:00,1.23000,1.23320,1.22970,1.23300
2025-01-22 04:00:00,1.23300,1.23360,1.23260,1.23260
2025-01-22 05:00:00,1.23250,1.23400,1.23250,1.23360
2025-01-22 06:00:00,1.23360,1.23380,1.23230,1.23270
2025-01-22 07:00:00,1.23270,1.23400,1.23250,1.23400
2025-01-22 08:00:00,1.23390,1.23610,1.23380,1.23530
2025-01-22 09:00:00,1.23540,1.23550,1.23440,1.23510
2025-01-22 10:00:00,1.23510,1.23520,1.23230,1.23380
2025-01-22 11:00:00,1.23380,1.23540,1.23360,1.23510
2025-01-22 12:00:00,1.23510,1.23510,1.23300,1.23330
2025-01-22 13:00:00,1.23320,1.23400,1.23290,1.23370
2025-01-22 14:00:00,1.23370,1.23380,1.23300,1.23320
2025-01-22 15:00:00,1.23320,1.23470,1.23320,1.23440
2025-01-22 16:00:00,1.23440,1.23490,1.23320,1.23440
2025-01-22 17:00:00,1.23430,1.23440,1.23160,1.23220
2025-01-22 18:00:00,1.23220,1.23280,1.23120,1.23190
2025-01-22 19:00:00,1.23190,1.23400,1.23170,1.23390
2025-01-22 20:00:00,1.23400,1.23650,1.23380,1.23650
2025-01-22 21:00:00,1.23650,1.23770,1.23590,1.23680
2025-01-22 22:00:00,1.23670,1.23730,1.23530,1.23570
2025-01-22 23:00:00,1.23560,1.23590,1.23450,1.23560
2025-01-23 00:00:00,1.23570,1.23690,1.23360,1.23460
2025-01-23 01:00:00,1.23450,1.23490,1.23290,1.23360
2025-01-23 02:00:00,1.23370,1.23370,1.23130,1.23190
2025-01-23 03:00:00,1.23180,1.23260,1.23080,1.23230
2025-01-23 04:00:00,1.23220,1.23230,1.23140,1.23220
2025-01-23 05:00:00,1.23210,1.23300,1.23160,1.23240
2025-01-23 06:00:00,1.23230,1.23320,1.23220,1.23260
2025-01-23 07:00:00,1.23250,1.23300,1.23160,1.23170
2025-01-23 08:00:00,1.23170,1.23190,1.23140,1.23140
2025-01-23 09:00:00,1.23160,1.23210,1.23120,1.23130
2025-01-23 10:00:00,1.23150,1.23160,1.23080,1.23140
2025-01-23 11:00:00,1.23140,1.23200,1.23120,1.23150
2025-01-23 12:00:00,1.23160,1.23240,1.23090,1.23110
2025-01-23 13:00:00,1.23110,1.23120,1.23020,1.23100
2025-01-23 14:00:00,1.23090,1.23160,1.23080,1.23150
2025-01-23 15:00:00,1.23150,1.23210,1.23150,1.23200
2025-01-23 16:00:00,1.23200,1.23210,1.23120,1.23120
2025-01-23 17:00:00,1.23120,1.23210,1.23090,1.23090
2025-01-23 18:00:00,1.23090,1.23120,1.22950,1.23050
2025-01-23 19:00:00,1.23040,1.23060,1.22940,1.22960
2025-01-23 20:00:00,1.22970,1.23210,1.22960,1.23170
2025-01-23 21:00:00,1.23170,1.23310,1.23150,1.23210
2025-01-23 22:00:00,1.23210,1.23290,1.23060,1.23090
2025-01-23 23:00:00,1.23080,1.23170,1.23000,1.23160
2025-01-24 00:00:00,1.23170,1.23310,1.23090,1.23230
2025-01-24 01:00:00,1.23230,1.23360,1.23170,1.23300
2025-01-24 02:00:00,1.23300,1.23310,1.23110,1.23230
2025-01-24 03:00:00,1.23230,1.23610,1.23000,1.23460
2025-01-24 04:00:00,1.23460,1.23760,1.23420,1.23730
2025-01-24 05:00:00,1.23720,1.23730,1.23560,1.23590
2025-01-24 06:00:00,1.23590,1.23650,1.23550,1.23590
