time,open,high,low,close
2025-09-18 04:15:00,1.18927,1.1905,1.18868,1.18887
2025-09-18 04:30:00,1.18887,1.18938,1.18442,1.18497
2025-09-18 04:45:00,1.18502,1.18543,1.1819,1.18341
2025-09-18 05:00:00,1.18345,1.18565,1.18315,1.18337
2025-09-18 05:15:00,1.18338,1.18519,1.18332,1.18435
2025-09-18 05:30:00,1.18409,1.1842,1.18253,1.18321
2025-09-18 05:45:00,1.18314,1.18323,1.18206,1.18244
2025-09-18 06:00:00,1.18249,1.18274,1.18206,1.18209
2025-09-18 06:15:00,1.1821,1.18212,1.18078,1.18104
2025-09-18 06:30:00,1.18089,1.18148,1.18089,1.18142
2025-09-18 06:45:00,1.18143,1.18176,1.18108,1.18128
2025-09-18 07:00:00,1.18122,1.18122,1.18122,1.18122
2025-09-18 07:15:00,1.18113,1.18133,1.18113,1.18133
2025-09-18 07:30:00,1.18133,1.18139,1.1813,1.18137
2025-09-18 07:45:00,1.18138,1.18152,1.18134,1.18134
2025-09-18 08:00:00,1.18152,1.18179,1.18125,1.18154
2025-09-18 08:15:00,1.18152,1.18204,1.18144,1.18196
2025-09-18 08:30:00,1.18197,1.1822,1.1817,1.18218
2025-09-18 08:45:00,1.18207,1.18215,1.18157,1.18189
2025-09-18 09:00:00,1.18192,1.18235,1.18178,1.18229
2025-09-18 09:15:00,1.1823,1.18236,1.182,1.18235
2025-09-18 09:30:00,1.18236,1.18288,1.18216,1.18283
2025-09-18 09:45:00,1.1828,1.18287,1.18251,1.18252
2025-09-18 10:00:00,1.18258,1.18259,1.1815,1.18187
2025-09-18 10:15:00,1.18183,1.18234,1.18164,1.18206
2025-09-18 10:30:00,1.18206,1.18224,1.18182,1.18186
2025-09-18 10:45:00,1.18187,1.18282,1.18163,1.18251
2025-09-18 11:00:00,1.1825,1.18287,1.18156,1.18157
2025-09-18 11:15:00,1.18154,1.18166,1.1809,1.18157
2025-09-18 11:30:00,1.1816,1.1818,1.18104,1.18133
2025-09-18 11:45:00,1.18137,1.18139,1.18076,1.18136
2025-09-18 12:00:00,1.18137,1.18155,1.18126,1.18153
2025-09-18 12:15:00,1.18153,1.18223,1.18144,1.18209
2025-09-18 12:30:00,1.18214,1.18216,1.18165,1.1817
2025-09-18 12:45:00,1.18169,1.18198,1.18162,1.18194
2025-09-18 13:00:00,1.18192,1.18227,1.18171,1.18187
2025-09-18 13:15:00,1.18189,1.18189,1.1816,1.18163
2025-09-18 13:30:00,1.18166,1.18167,1.18132,1.18134
2025-09-18 13:45:00,1.18133,1.18139,1.18125,1.18128
2025-09-18 14:00:00,1.18122,1.18124,1.18099,1.18121
2025-09-18 14:15:00,1.18122,1.18136,1.18078,1.18082
2025-09-18 14:30:00,1.18081,1.18082,1.18019,1.18025
2025-09-18 14:45:00,1.18023,1.18023,1.17937,1.1795
2025-09-18 15:00:00,1.17951,1.17984,1.17907,1.17909
2025-09-18 15:15:00,1.17909,1.17988,1.17909,1.17977
2025-09-18 15:30:00,1.17978,1.18002,1.17914,1.1792
2025-09-18 15:45:00,1.17922,1.17922,1.1786,1.17907
2025-09-18 16:00:00,1.17908,1.17933,1.17806,1.17823
2025-09-18 16:15:00,1.17822,1.17904,1.17821,1.17885
2025-09-18 16:30:00,1.17892,1.17976,1.17867,1.17968
2025-09-18 16:45:00,1.1797,1.17994,1.17915,1.17943
2025-09-18 17:00:00,1.17941,1.18159,1.17937,1.18146
2025-09-18 17:15:00,1.18148,1.18252,1.18144,1.18246
2025-09-18 17:30:00,1.18243,1.18352,1.18217,1.18341
2025-09-18 17:45:00,1.18343,1.18387,1.18308,1.18317
2025-09-18 18:00:00,1.18318,1.18325,1.18238,1.18261
2025-09-18 18:15:00,1.18269,1.1827,1.1821,1.1824
2025-09-18 18:30:00,1.18241,1.18317,1.1822,1.18306
2025-09-18 18:45:00,1.1831,1.18341,1.18261,1.18277
2025-09-18 19:00:00,1.1828,1.18385,1.1827,1.18385
2025-09-18 19:15:00,1.18384,1.18409,1.1835,1.18397
2025-09-18 19:30:00,1.1839,1.18482,1.18368,1.18459
2025-09-18 19:45:00,1.18458,1.1846,1.18375,1.1838
2025-09-18 20:00:00,1.18379,1.18388,1.18333,1.18335
2025-09-18 20:15:00,1.18338,1.18394,1.1831,1.18358
2025-09-18 20:30:00,1.18357,1.18397,1.18338,1.18341
2025-09-18 20:45:00,1.18345,1.18401,1.18345,1.18367
2025-09-18 21:00:00,1.1837,1.1837,1.18275,1.18318
2025-09-18 21:15:00,1.18318,1.18322,1.18276,1.18291
2025-09-18 21:30:00,1.1829,1.18328,1.18225,1.18229
2025-09-18 21:45:00,1.18229,1.1832,1.18198,1.18251
2025-09-18 22:00:00,1.18251,1.18257,1.18162,1.18178
2025-09-18 22:15:00,1.18183,1.18206,1.1816,1.18186
