time,open,high,low,close
2024-08-28,1.11779,1.11819,1.11054,1.11779
2024-08-29,1.11250,1.11402,1.10563,1.11250
2024-08-30,1.10805,1.10957,1.10540,1.10805
2024-09-02,1.10448,1.10776,1.10425,1.10448
2024-09-03,1.10675,1.10705,1.10338,1.10675
2024-09-04,1.10489,1.10940,1.10408,1.10489
2024-09-05,1.10805,1.11211,1.10752,1.10805
2024-09-06,1.11111,1.11496,1.10672,1.11111
2024-09-09,1.10872,1.10914,1.10350,1.10872
2024-09-10,1.10375,1.10503,1.10162,1.10375
2024-09-11,1.10210,1.10550,1.10028,1.10210
2024-09-12,1.10109,1.10475,1.10065,1.10109
2024-09-13,1.10779,1.11025,1.10740,1.10779
2024-09-16,1.10884,1.11354,1.10871,1.10884
2024-09-17,1.11295,1.11462,1.11131,1.11295
2024-09-18,1.11231,1.11408,1.11091,1.11231
2024-09-19,1.11148,1.11807,1.10705,1.11148
2024-09-20,1.11620,1.11817,1.11373,1.11620
2024-09-23,1.11608,1.11682,1.10849,1.11608
2024-09-24,1.11117,1.11635,1.11040,1.11117
2024-09-25,1.11912,1.12124,1.11417,1.11912
2024-09-26,1.11310,1.11896,1.11268,1.11310
2024-09-27,1.11772,1.11998,1.11266,1.11772
2024-09-30,1.11698,1.12084,1.11361,1.11698
2024-10-01,1.11366,1.11458,1.10611,1.11366
2024-10-02,1.10639,1.10822,1.10341,1.10639
2024-10-03,1.10485,1.10485,1.10096,1.10485
2024-10-04,1.10356,1.10400,1.095614,1.10356
2024-10-07,1.097454,1.098503,1.095554,1.097454
2024-10-08,1.097574,1.099747,1.096167,1.097574
2024-10-09,1.097574,1.098056,1.094068,1.097574
2024-10-10,1.094331,1.095446,1.091405,1.094331
2024-10-11,1.093386,1.095422,1.092741,1.093386
2024-10-14,1.092538,1.093972,1.090572,1.092538
2024-10-15,1.090917,1.091822,1.088578,1.090917
2024-10-16,1.088412,1.090156,1.086815,1.088412
2024-10-17,1.086248,1.086992,1.081385,1.086248
2024-10-18,1.082954,1.086366,1.082825,1.082954
2024-10-21,1.086862,1.086957,1.082111,1.086862
2024-10-22,1.081783,1.083776,1.080194,1.081783
2024-10-23,1.079727,1.080847,1.076264,1.079727
2024-10-24,1.078051,1.081023,1.077157,1.078051
2024-10-25,1.082415,1.084246,1.081186,1.082415
2024-10-28,1.079657,1.082720,1.078272,1.079657
2024-10-29,1.081677,1.082626,1.077041,1.081677
2024-10-30,1.082064,1.086673,1.080999,1.082064
2024-10-31,1.085918,1.088838,1.084505,1.085918
2024-11-01,1.088613,1.090405,1.084846,1.088613
2024-11-04,1.087453,1.091584,1.087039,1.087453
2024-11-05,1.087406,1.092180,1.087335,1.087406
2024-11-06,1.093446,1.093446,1.068376,1.093446
2024-11-07,1.073307,1.082603,1.071409,1.073307
2024-11-08,1.079517,1.079739,1.071042,1.079517
2024-11-11,1.071490,1.072846,1.062880,1.071490
2024-11-12,1.066439,1.066439,1.059704,1.066439
2024-11-13,1.061673,1.064906,1.055977,1.061673
2024-11-14,1.056412,1.058089,1.049924,1.056412
2024-11-15,1.053008,1.059165,1.052443,1.053008
2024-11-18,1.053375,1.058649,1.053119,1.053375
2024-11-19,1.059490,1.060108,1.052853,1.059490
2024-11-20,1.060760,1.061233,1.050851,1.060760
2024-11-21,1.054619,1.055743,1.046912,1.054619
2024-11-22,1.046934,1.049869,1.033987,1.046934
2024-11-25,1.047987,1.052964,1.044954,1.047987
2024-11-26,1.044430,1.054385,1.042731,1.044430
2024-11-27,1.049120,1.058347,1.047548,1.049120
2024-11-28,1.056245,1.056524,1.052920,1.056245
2024-11-29,1.056301,1.059547,1.054296,1.056301
2024-12-02,1.054574,1.054574,1.046222,1.054507
2024-12-03,1.050122,1.053031,1.048185,1.050122
2024-12-04,1.051083,1.054007,1.047395,1.051083
2024-12-05,1.051414,1.058828,1.050895,1.051414
2024-12-06,1.058560,1.062643,1.054608,1.058560
2024-12-09,1.056546,1.059277,1.053308,1.056546
2024-12-10,1.055520,1.056747,1.050034,1.055520
2024-12-11,1.053297,1.054074,1.048163,1.053297
2024-12-12,1.050685,1.052997,1.046485,1.050685
2024-12-13,1.047406,1.052299,1.045435,1.047406
2024-12-16,1.051005,1.052410,1.047504,1.051005
2024-12-17,1.051735,1.053286,1.047998,1.051735
2024-12-18,1.049505,1.051525,1.046781,1.049505
2024-12-19,1.035025,1.042220,1.035025,1.035025
2024-12-20,1.036495,1.043308,1.034426,1.036495
2024-12-23,1.043308,1.044823,1.038594,1.043308
2024-12-24,1.040583,1.041124,1.038745,1.040583
2024-12-25,1.040258,1.043297,1.040150,1.040258
2024-12-26,1.039955,1.042535,1.039145,1.039955
2024-12-27,1.042318,1.044495,1.040669,1.042318
2024-12-30,1.042938,1.045850,1.037420,1.042938
2024-12-31,1.040615,1.042427,1.034854,1.040615
2025-01-02,1.035186,1.037560,1.023185,1.035186
2025-01-03,1.026821,1.030535,1.026546,1.026821
2025-01-06,1.030535,1.043504,1.029633,1.030535
